,carat,cut,color,clarity,depth,table,price,x,y,z
24859,2.01,Very Good,F,SI1,63.4,58.0,13275,8.03,7.96,5.07
24860,1.51,Good,G,VVS2,63.8,59.0,13275,7.28,7.24,4.63
24861,1.93,Very Good,I,SI1,62.8,58.0,13278,7.89,7.97,4.98
24862,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48
24863,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48
24864,1.52,Ideal,E,SI1,62.1,56.0,13280,7.35,7.38,4.57
24865,1.52,Premium,G,VS2,61.9,56.0,13282,7.39,7.28,4.54
24866,1.54,Very Good,G,VS1,60.7,60.0,13284,7.43,7.55,4.55
24867,2.02,Good,I,SI1,64.3,56.0,13286,7.85,7.99,5.09
24868,1.5,Very Good,D,VS2,62.4,59.0,13287,7.21,7.27,4.52
24869,1.52,Premium,G,VS2,62.7,58.0,13287,7.38,7.29,4.6
24870,1.71,Good,E,SI1,64.0,53.0,13287,7.68,7.54,4.87
24871,1.57,Premium,F,SI1,58.3,58.0,13288,7.72,7.68,4.49
24872,1.64,Ideal,F,SI1,61.8,55.0,13289,7.6,7.58,4.69
24873,1.55,Ideal,E,SI1,61.5,56.0,13291,7.4,7.36,4.54
24874,1.54,Premium,G,VS2,60.2,60.0,13292,7.51,7.44,4.5
24875,1.51,Premium,G,VS1,61.1,58.0,13293,7.38,7.36,4.5
24876,1.62,Premium,F,SI1,63.0,58.0,13298,7.47,7.43,4.69
24877,1.59,Ideal,D,SI1,61.3,56.0,13298,7.5,7.6,4.63
24878,1.62,Premium,F,SI1,62.6,58.0,13298,7.53,7.48,4.7
24879,1.7,Premium,H,VS2,62.4,57.0,13298,7.6,7.54,4.72
24880,1.56,Premium,G,VS2,61.9,58.0,13299,7.44,7.4,4.59
24881,2.12,Premium,H,SI2,61.5,59.0,13307,8.26,8.21,5.06
24882,1.5,Good,G,VS2,61.4,58.8,13307,7.32,7.37,4.5
24883,1.01,Very Good,D,VVS1,62.8,57.0,13312,6.36,6.41,4.01
24884,1.54,Premium,D,SI1,63.0,59.0,13316,7.35,7.31,4.62
24885,2.15,Good,G,SI2,63.8,58.0,13317,8.23,8.08,5.2
24886,2.06,Premium,G,SI1,59.3,61.0,13317,8.44,8.36,4.98
24887,2.15,Premium,G,SI2,59.7,60.0,13317,8.4,8.37,5.01
24888,1.27,Premium,F,VVS1,62.5,56.0,13320,6.99,6.93,4.35
24889,2.0,Ideal,H,VS2,60.5,56.0,13320,8.34,8.22,5.01
24890,2.0,Very Good,H,SI1,63.2,54.0,13320,7.97,7.88,5.01
24891,2.0,Good,E,SI2,57.3,65.0,13320,8.26,8.22,4.72
24892,2.0,Ideal,H,SI1,62.9,56.0,13320,8.06,7.97,5.04
24893,1.2,Premium,E,VVS1,60.2,60.0,13321,6.84,6.97,4.16
24894,2.01,Very Good,I,SI2,61.8,58.0,13323,8.01,8.05,4.96
24895,1.53,Ideal,E,SI1,61.2,58.0,13324,7.39,7.44,4.54
24896,1.51,Ideal,F,VS2,61.7,57.0,13325,7.37,7.31,4.53
24897,1.71,Premium,D,SI2,60.6,60.0,13325,7.76,7.69,4.68
24898,2.14,Premium,J,SI2,61.5,59.0,13326,8.3,8.25,5.11
24899,1.58,Premium,D,SI1,60.2,58.0,13329,7.6,7.46,4.56
24900,1.58,Premium,D,SI1,59.0,59.0,13329,7.68,7.63,4.52
24901,1.52,Ideal,D,SI1,61.2,57.0,13329,7.47,7.4,4.55
24902,1.5,Premium,F,VS2,62.4,57.0,13333,7.38,7.29,4.58
24903,1.51,Ideal,F,SI1,61.7,56.0,13334,7.35,7.41,4.55
24904,1.51,Very Good,G,VVS2,62.1,59.0,13337,7.28,7.34,4.54
24905,1.99,Good,J,VS2,62.9,61.0,13338,7.91,8.06,4.99
24906,2.1,Very Good,J,VS2,61.5,60.7,13340,8.16,8.21,5.03
24907,2.01,Premium,H,VS2,62.8,58.0,13342,7.99,7.9,4.99
24908,1.06,Ideal,E,IF,62.0,57.0,13344,6.49,6.54,4.04
24909,1.51,Very Good,G,VS1,61.8,57.0,13348,7.31,7.42,4.55
24910,2.0,Ideal,F,SI2,61.6,57.0,13351,8.16,8.1,5.01
24911,1.51,Ideal,G,VS2,62.0,56.0,13355,7.35,7.32,4.55
24912,2.19,Premium,J,SI2,61.8,60.0,13355,8.35,8.25,5.13
24913,2.03,Ideal,J,SI1,62.6,55.0,13357,8.06,8.1,5.06
24914,1.28,Ideal,G,IF,61.7,56.0,13360,6.95,6.99,4.3
24915,1.75,Premium,D,SI2,60.6,60.0,13363,7.74,7.78,4.7
24916,1.63,Ideal,F,SI1,61.5,56.0,13363,7.55,7.58,4.66
24917,1.73,Premium,F,SI1,58.0,62.0,13365,7.95,7.91,4.6
24918,1.91,Premium,I,SI1,60.9,53.0,13367,8.11,8.07,4.93
24919,1.91,Premium,I,SI1,63.0,59.0,13367,7.91,7.87,4.97
24920,1.53,Ideal,G,VS2,61.6,57.0,13369,7.4,7.3,4.53
24921,1.53,Very Good,H,IF,63.1,57.0,13369,7.34,7.25,4.6
24922,2.21,Premium,H,SI2,62.9,60.0,13369,8.27,8.23,5.19
24923,2.13,Fair,H,SI2,64.5,58.0,13370,8.09,8.01,5.19
24924,2.13,Premium,I,SI1,62.5,60.0,13370,8.18,8.13,5.1
24925,1.5,Very Good,D,VS2,63.0,59.0,13372,7.24,7.3,4.58
24926,2.07,Ideal,F,SI2,60.5,57.0,13373,8.28,8.21,4.99
24927,1.68,Ideal,H,SI1,61.9,56.0,13375,7.63,7.72,4.75
24928,1.71,Premium,H,VS2,62.5,58.0,13376,7.64,7.52,4.74
24929,1.5,Ideal,G,VS1,61.8,56.0,13377,7.38,7.31,4.54
24930,1.51,Very Good,G,VS1,62.9,58.0,13378,7.32,7.41,4.63
24931,1.5,Very Good,G,VS1,62.4,57.0,13379,7.24,7.31,4.54
24932,2.01,Fair,F,SI1,58.6,95.0,13387,8.32,8.31,4.87
24933,2.01,Premium,H,SI1,60.6,59.0,13387,8.23,8.17,4.97
24934,2.01,Premium,E,SI2,62.2,60.0,13387,8.02,7.96,4.97
24935,2.01,Ideal,E,SI2,62.1,57.0,13387,8.0,7.88,4.93
24936,1.52,Premium,F,VS2,60.5,58.0,13389,7.49,7.53,4.54
24937,1.75,Ideal,I,SI1,61.8,56.0,13393,7.67,7.71,4.75
24938,2.17,Premium,J,SI2,62.3,60.0,13395,8.33,8.2,5.15
24939,1.58,Ideal,H,VVS2,61.4,56.0,13397,7.49,7.52,4.61
24940,2.03,Ideal,I,SI2,60.8,59.0,13398,8.12,8.2,4.96
24941,1.7,Ideal,G,VS1,62.5,57.0,13398,7.61,7.57,4.74
24942,2.02,Fair,J,VS1,64.6,59.0,13399,7.95,7.9,5.12
24943,2.01,Premium,J,VS2,60.5,60.0,13400,8.13,8.09,4.91
24944,2.01,Premium,I,SI2,60.0,61.0,13400,8.13,8.08,4.86
24945,2.1,Ideal,H,VS2,62.5,57.0,13403,8.21,8.18,5.12
24946,1.11,Premium,D,VVS1,62.0,54.0,13405,6.67,6.63,4.16
24947,1.31,Ideal,G,VVS1,61.9,55.0,13406,7.03,7.05,4.36
24948,1.7,Premium,G,SI1,62.1,57.0,13417,7.61,7.55,4.71
24949,1.86,Premium,G,SI2,62.8,58.0,13420,7.83,7.75,4.89
24950,2.0,Premium,G,SI2,62.9,58.0,13420,7.98,7.92,5.0
24951,1.55,Ideal,H,IF,61.4,57.0,13421,7.42,7.47,4.57
24952,2.14,Premium,H,SI2,61.2,57.0,13421,8.36,8.32,5.1
24953,1.53,Premium,F,VS2,62.2,58.0,13423,7.36,7.27,4.55
24954,1.68,Ideal,H,VS2,61.3,56.0,13427,7.77,7.67,4.73
24955,1.5,Ideal,G,VS2,61.4,59.0,13428,7.37,7.32,4.5
24956,1.58,Ideal,E,SI1,61.0,57.0,13434,7.5,7.55,4.59
24957,2.08,Premium,F,SI2,62.0,60.0,13437,8.15,8.1,5.04
24958,1.37,Ideal,G,IF,62.3,54.0,13439,7.11,7.15,4.43
24959,2.0,Fair,H,SI1,65.1,59.0,13442,7.83,7.77,5.08
24960,1.68,Premium,G,VS1,58.2,57.0,13445,7.89,7.85,4.58
24961,1.71,Very Good,H,VS2,62.6,59.0,13445,7.54,7.58,4.73
24962,1.71,Ideal,H,VS2,62.5,57.0,13445,7.59,7.63,4.76
24963,1.5,Premium,D,SI1,61.6,59.0,13445,7.4,7.3,4.53
24964,2.02,Ideal,F,SI2,62.7,57.0,13453,8.07,7.93,5.03
24965,2.02,Premium,H,SI1,63.0,60.0,13453,7.85,7.79,4.93
24966,2.12,Premium,H,SI2,61.5,59.0,13460,8.26,8.21,5.06
24967,1.57,Ideal,G,VS1,61.9,55.0,13462,7.53,7.47,4.64
24968,2.1,Ideal,J,VS2,61.5,61.0,13462,8.21,8.16,5.03
24969,2.01,Good,I,SI1,64.1,62.0,13464,7.85,7.94,5.06
24970,2.01,Very Good,I,SI1,61.7,60.0,13464,7.99,8.12,4.97
24971,1.73,Ideal,I,VS2,61.0,56.0,13465,7.72,7.79,4.73
24972,1.2,Ideal,E,VVS1,61.6,57.0,13474,6.78,6.83,4.19
24973,1.51,Premium,F,VS2,62.2,60.0,13474,7.25,7.34,4.54
24974,2.04,Premium,J,VS2,61.4,59.0,13477,8.04,8.14,4.97
24975,1.71,Ideal,H,SI1,61.8,57.0,13477,7.74,7.69,4.76
24976,2.0,Good,H,SI2,63.6,57.0,13480,8.01,7.97,5.08
24977,1.52,Premium,G,VS2,62.0,58.0,13483,7.33,7.39,4.56
24978,1.13,Ideal,E,VVS1,61.8,57.0,13485,6.66,6.71,4.13
24979,1.29,Ideal,D,VS1,62.4,55.0,13485,6.93,6.99,4.34
24980,1.75,Premium,D,SI2,60.6,60.0,13485,7.78,7.74,4.7
24981,1.72,Premium,H,VS2,61.3,59.0,13486,7.69,7.72,4.72
24982,2.01,Very Good,I,SI2,60.9,60.0,13488,8.0,8.15,4.92
24983,2.07,Very Good,J,VS2,61.3,56.0,13495,8.16,8.2,5.02
24984,2.01,Ideal,G,SI2,63.0,56.0,13498,7.98,7.9,5.0
24985,2.02,Very Good,J,VS2,62.6,58.0,13499,8.03,8.1,5.05
24986,1.72,Good,F,SI1,64.3,60.0,13499,7.52,7.56,4.85
24987,1.72,Good,F,SI1,63.2,61.0,13499,7.57,7.62,4.8
24988,1.51,Very Good,G,VVS2,63.6,57.0,13500,7.2,7.32,4.62
24989,2.09,Very Good,I,SI2,63.1,60.0,13500,8.04,8.12,5.1
24990,2.33,Very Good,H,SI2,63.2,56.0,13500,8.44,8.35,5.31
24991,2.02,Fair,H,SI1,66.3,57.0,13502,7.71,7.79,5.14
24992,1.76,Very Good,H,VS2,62.2,60.0,13503,7.68,7.72,4.79
24993,1.5,Premium,F,VS2,62.0,53.0,13506,7.37,7.33,4.56
24994,1.5,Premium,F,VS2,61.3,58.0,13506,7.36,7.31,4.5
24995,1.54,Ideal,G,VS2,60.2,59.0,13508,7.47,7.52,4.51
24996,2.2,Ideal,I,SI2,62.2,56.0,13512,8.33,8.29,5.17
24997,1.5,Premium,E,VS1,60.1,60.0,13513,7.42,7.48,4.48
24998,1.51,Good,G,VS1,62.4,59.0,13515,7.25,7.28,4.53
24999,1.5,Very Good,G,VS2,61.1,60.0,13528,7.4,7.3,4.49
25000,1.29,Ideal,E,VVS2,59.8,59.0,13530,7.07,7.11,4.24
25001,1.52,Premium,F,VS2,59.4,60.0,13530,7.61,7.5,4.49
25002,2.0,Ideal,H,VS2,61.6,57.0,13531,8.11,8.08,4.99
25003,1.51,Ideal,G,VS2,62.1,55.0,13532,7.33,7.38,4.57
25004,1.25,Ideal,E,VVS1,62.6,56.0,13536,6.83,6.91,4.3
25005,1.5,Very Good,F,VS2,59.7,56.0,13537,7.42,7.46,4.44
25006,1.22,Ideal,F,VVS1,62.0,54.0,13539,6.88,6.9,4.27
25007,2.14,Premium,G,SI2,60.7,59.0,13540,8.37,8.31,5.06
25008,2.0,Very Good,J,VS2,60.7,60.0,13542,8.05,8.17,4.92
25009,2.0,Good,J,VS2,58.0,62.0,13542,8.17,8.25,4.76
25010,2.0,Good,J,VS2,61.4,63.0,13542,8.01,8.08,4.94
25011,2.05,Premium,J,VS2,62.3,60.0,13543,8.09,8.15,5.06
25012,1.55,Ideal,H,IF,61.4,57.0,13544,7.47,7.42,4.57
25013,2.04,Good,J,VS2,59.6,56.0,13550,8.26,8.31,4.94
25014,2.0,Premium,J,VS2,61.5,59.0,13552,8.06,8.11,4.97
25015,1.5,Fair,G,VVS2,64.8,56.0,13553,7.18,7.12,4.63
25016,2.22,Premium,F,SI2,59.2,59.0,13553,8.54,8.46,5.03
25017,1.61,Ideal,G,VS2,62.2,56.0,13553,7.52,7.47,4.66
25018,2.02,Very Good,G,SI2,63.3,59.0,13554,8.05,7.96,5.07
25019,2.02,Very Good,G,SI2,63.2,54.0,13554,7.96,7.82,4.99
25020,0.38,Ideal,F,SI1,61.8,55.0,640,4.66,4.69,2.89
25021,0.3,Ideal,E,SI1,61.7,57.0,640,4.29,4.33,2.66
25022,0.3,Ideal,E,SI1,61.3,56.0,640,4.34,4.37,2.67
25023,0.3,Ideal,E,SI1,61.7,55.0,640,4.33,4.36,2.68
25024,0.3,Fair,E,VS1,56.3,62.0,640,4.47,4.49,2.52
25025,0.23,Premium,E,VVS1,60.8,56.0,640,3.99,3.94,2.41
25026,0.23,Premium,D,VVS2,59.6,61.0,640,4.03,3.99,2.39
25027,0.4,Premium,E,SI2,60.5,59.0,640,4.74,4.78,2.88
25028,0.34,Very Good,G,VS1,62.2,55.0,640,4.48,4.52,2.8
25029,0.3,Very Good,F,VS1,59.8,60.0,640,4.39,4.31,2.6
25030,0.31,Very Good,D,VS2,63.6,55.0,641,4.29,4.32,2.74
25031,0.36,Very Good,F,SI1,60.7,54.0,641,4.64,4.67,2.83
25032,0.27,Ideal,G,VVS2,62.8,56.0,641,4.12,4.16,2.6
25033,0.34,Ideal,F,VS2,62.2,55.0,641,4.47,4.5,2.79
25034,0.4,Ideal,J,VS1,60.4,56.0,641,4.77,4.8,2.89
25035,0.34,Good,E,SI1,60.5,60.1,641,4.5,4.53,2.73
25036,0.38,Good,E,SI1,62.8,61.0,641,4.6,4.67,2.91
25037,0.38,Premium,I,SI2,62.7,58.0,641,4.61,4.57,2.88
25038,0.3,Premium,F,SI1,60.9,60.0,641,4.37,4.33,2.65
25039,0.3,Premium,F,SI1,62.1,61.0,641,4.29,4.25,2.65
25040,0.3,Premium,F,SI1,62.1,60.0,641,4.28,4.26,2.65
25041,0.3,Ideal,F,SI1,62.3,54.0,641,4.3,4.27,2.67
25042,0.3,Good,F,SI1,63.6,55.0,641,4.33,4.28,2.74
25043,0.3,Premium,F,SI1,61.7,59.0,641,4.33,4.29,2.66
25044,0.3,Ideal,F,SI1,62.8,56.0,641,4.26,4.24,2.67
25045,0.3,Very Good,F,SI1,63.5,57.0,641,4.27,4.24,2.7
25046,0.3,Ideal,F,SI1,62.9,57.0,641,4.27,4.25,2.68
25047,0.3,Very Good,F,SI1,63.5,59.0,641,4.22,4.19,2.67
25048,0.3,Very Good,F,SI1,63.5,57.0,641,4.26,4.21,2.69
25049,0.38,Premium,I,SI2,60.0,59.0,641,4.71,4.69,2.82
25050,1.63,Very Good,E,VS2,61.8,58.0,13555,7.49,7.57,4.65
25051,2.17,Premium,J,SI2,62.3,58.0,13556,8.31,8.26,5.16
25052,1.58,Ideal,E,SI1,61.0,57.0,13557,7.55,7.5,4.59
25053,2.3,Premium,J,SI2,59.7,58.0,13560,8.63,8.68,5.17
25054,1.81,Premium,E,SI2,58.2,61.0,13561,8.09,8.02,4.69
25055,2.41,Premium,I,SI2,60.7,59.0,13563,8.7,8.64,5.26
25056,2.02,Very Good,J,VS2,61.5,59.0,13564,8.06,8.13,4.98
25057,2.01,Premium,J,VS2,61.5,60.0,13572,8.13,8.07,4.98
25058,2.01,Ideal,I,SI2,62.9,56.0,13574,8.06,8.03,5.06
25059,2.01,Premium,I,SI2,59.2,60.0,13574,8.31,8.27,4.91
25060,1.62,Premium,G,VS2,62.3,58.0,13578,7.49,7.54,4.68
25061,2.22,Very Good,J,SI2,62.8,57.0,13579,8.29,8.33,5.22
25062,1.61,Premium,D,SI1,61.4,60.0,13582,7.56,7.51,4.63
25063,1.83,Very Good,I,VS1,61.9,57.0,13587,7.85,7.91,4.88
25064,2.01,Fair,H,SI2,65.8,63.0,13587,7.77,7.68,5.08
25065,2.01,Good,I,SI1,64.1,62.0,13587,7.94,7.85,5.06
25066,2.01,Fair,H,SI2,61.2,66.0,13587,8.21,8.09,4.98
25067,1.06,Ideal,D,VVS2,61.8,56.0,13588,6.49,6.53,4.03
25068,1.06,Ideal,D,VVS2,61.9,56.0,13588,6.51,6.54,4.04
25069,1.51,Ideal,D,SI1,61.9,56.0,13588,7.35,7.41,4.57
25070,1.16,Ideal,F,VVS1,61.5,56.0,13595,6.76,6.81,4.17
25071,1.21,Ideal,E,VVS1,62.0,55.0,13595,6.8,6.88,4.24
25072,2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07
25073,1.5,Good,G,VS1,63.8,58.0,13596,7.12,7.21,4.57
25074,1.5,Very Good,G,VS1,60.2,58.0,13596,7.38,7.41,4.45
25075,1.2,Ideal,E,VVS1,61.6,57.0,13597,6.83,6.78,4.19
25076,2.25,Very Good,J,SI2,58.4,63.0,13597,8.6,8.65,5.04
25077,2.11,Premium,G,SI2,62.2,58.0,13598,8.19,8.23,5.11
25078,1.36,Premium,E,VVS2,59.8,59.0,13598,7.12,7.2,4.38
25079,2.01,Premium,H,VS2,62.6,59.0,13599,8.02,7.88,4.98
25080,2.04,Premium,J,VS2,61.4,59.0,13600,8.14,8.04,4.97
25081,1.5,Good,D,SI1,61.3,61.0,13603,7.32,7.39,4.51
25082,1.7,Ideal,G,VS1,62.9,57.0,13605,7.59,7.52,4.75
25083,1.52,Premium,G,VS2,62.0,58.0,13606,7.39,7.33,4.56
25084,1.88,Very Good,I,VS2,62.2,57.0,13607,7.79,7.86,4.87
25085,1.54,Premium,G,VS1,61.9,59.0,13609,7.34,7.37,4.55
25086,2.04,Very Good,J,VS2,63.0,58.0,13609,7.99,8.02,5.04
25087,1.72,Premium,H,VS2,61.3,59.0,13609,7.72,7.69,4.72
25088,2.01,Premium,F,SI2,58.4,59.0,13610,8.26,8.24,4.82
25089,2.21,Ideal,H,SI2,61.9,56.0,13615,8.4,8.36,5.19
25090,2.01,Premium,J,VS2,60.4,59.0,13619,8.1,8.15,4.91
25091,2.03,Good,G,SI2,62.7,65.0,13621,8.17,7.92,5.06
25092,2.15,Very Good,J,SI1,62.4,60.0,13622,8.18,8.24,5.12
25093,1.72,Very Good,F,SI1,63.2,61.0,13622,7.62,7.57,4.8
25094,1.72,Good,F,SI1,64.3,60.0,13622,7.56,7.52,4.85
25095,1.72,Fair,F,SI1,64.8,58.0,13622,7.5,7.46,4.85
25096,1.51,Very Good,E,VS2,62.4,58.0,13623,7.26,7.33,4.55
25097,1.25,Ideal,F,VVS2,61.8,57.0,13623,6.9,6.95,4.28
25098,1.51,Very Good,G,VS1,63.5,55.0,13624,7.26,7.3,4.62
25099,1.76,Premium,H,VS2,62.2,60.0,13626,7.72,7.68,4.79
25100,1.5,Very Good,D,VS2,63.8,55.0,13629,7.24,7.28,4.63
25101,1.53,Ideal,H,VVS2,62.2,57.0,13629,7.32,7.37,4.57
25102,1.21,Very Good,D,VVS2,62.4,56.0,13630,6.76,6.83,4.24
25103,1.59,Very Good,D,SI1,62.8,54.0,13631,7.43,7.48,4.68
25104,1.7,Ideal,H,VS2,62.2,57.0,13632,7.63,7.67,4.76
25105,1.51,Premium,G,VS1,62.4,59.0,13638,7.28,7.25,4.53
25106,2.21,Premium,J,SI2,62.7,57.0,13642,8.33,8.25,5.2
25107,2.02,Premium,I,SI2,61.4,57.0,13642,8.18,8.08,4.99
25108,1.69,Ideal,I,VS2,60.5,56.0,13645,7.74,7.77,4.69
25109,1.51,Ideal,F,VS2,62.2,53.0,13646,7.31,7.35,4.56
25110,1.5,Good,E,VS2,63.7,56.0,13653,7.18,7.16,4.57
25111,1.23,Ideal,D,VVS2,62.4,55.0,13653,6.87,6.82,4.27
25112,1.5,Ideal,F,VS2,60.2,57.0,13653,7.43,7.39,4.46
25113,2.32,Good,J,SI1,60.3,61.0,13654,8.56,8.52,5.15
25114,2.02,Very Good,H,SI2,63.1,54.0,13655,8.09,7.99,5.07
25115,1.78,Very Good,F,SI1,60.6,57.0,13659,7.89,7.94,4.8
25116,1.71,Ideal,I,VVS2,61.9,57.0,13660,7.62,7.67,4.73
25117,1.21,Ideal,E,VVS2,61.7,57.0,13661,6.8,6.88,4.22
25118,1.55,Ideal,H,VS1,62.0,57.0,13665,7.37,7.43,4.59
25119,1.71,Premium,G,SI1,60.6,58.0,13666,7.79,7.75,4.71
25120,2.05,Premium,J,VS2,62.3,60.0,13667,8.15,8.09,5.06
25121,2.01,Very Good,I,SI2,59.5,58.0,13669,8.18,8.21,4.88
25122,1.26,Ideal,F,IF,62.6,57.0,13671,6.94,6.84,4.31
25123,2.07,Premium,J,VS2,61.5,59.0,13675,8.16,8.2,5.03
25124,2.0,Ideal,G,SI1,61.7,55.0,13675,8.11,8.07,4.99
25125,2.0,Premium,J,VS2,61.5,59.0,13675,8.11,8.06,4.97
25126,2.02,Premium,E,SI2,59.9,58.0,13677,8.18,8.14,4.89
25127,1.63,Premium,E,VS2,61.8,58.0,13678,7.57,7.49,4.65
25128,1.5,Premium,F,VS2,62.8,58.0,13680,7.21,7.16,4.51
25129,1.7,Ideal,H,VS2,62.4,57.0,13681,7.61,7.56,4.73
25130,1.51,Good,G,VS1,63.1,60.0,13686,7.24,7.3,4.59
25131,1.51,Very Good,G,VS1,62.5,58.0,13686,7.23,7.27,4.53
25132,2.02,Premium,J,VS2,62.0,59.0,13687,8.06,8.08,5.0
25133,1.77,Very Good,I,VS2,60.2,58.0,13691,7.88,7.83,4.73
25134,2.01,Very Good,I,SI1,61.8,62.0,13691,7.98,8.07,4.96
25135,2.02,Very Good,J,VS2,59.3,60.0,13693,8.28,8.34,4.93
25136,2.11,Premium,I,SI2,62.3,56.0,13701,8.23,8.13,5.1
25137,2.29,Fair,J,VS2,57.0,66.0,13701,8.8,8.6,4.98
25138,1.62,Premium,G,VS2,62.3,58.0,13702,7.54,7.49,4.68
25139,2.22,Premium,J,SI2,61.8,58.0,13703,8.42,8.31,5.17
25140,2.22,Ideal,J,SI2,62.8,57.0,13703,8.33,8.29,5.22
25141,1.5,Very Good,E,VS2,61.7,60.0,13710,7.29,7.34,4.51
25142,2.29,Premium,G,SI2,60.1,58.0,13711,8.63,8.58,5.17
25143,1.83,Premium,I,VS1,61.9,57.0,13711,7.91,7.85,4.88
25144,1.57,Ideal,G,VS2,61.4,55.0,13713,7.48,7.52,4.61
25145,1.53,Ideal,D,SI1,61.2,56.0,13714,7.48,7.45,4.57
25146,2.2,Premium,I,SI2,61.8,54.0,13719,8.45,8.4,5.2
25147,1.5,Premium,G,VS1,59.2,59.0,13720,7.44,7.39,4.39
25148,1.5,Premium,G,VS1,60.2,58.0,13720,7.41,7.38,4.45
25149,1.5,Good,G,VS1,63.8,58.0,13720,7.21,7.12,4.57
25150,1.5,Premium,G,VS1,60.8,61.0,13720,7.36,7.29,4.45
25151,2.01,Fair,G,SI2,65.0,60.0,13721,7.8,7.73,5.05
25152,1.56,Ideal,G,SI1,60.4,56.0,13724,7.51,7.55,4.55
25153,1.3,Very Good,E,VVS2,60.5,58.0,13725,7.05,7.11,4.28
25154,2.29,Ideal,J,SI2,61.8,56.4,13726,8.4,8.5,5.23
25155,1.5,Very Good,F,VS2,62.6,59.0,13728,7.21,7.26,4.53
25156,1.4,Premium,D,VS1,62.8,58.0,13730,7.17,7.07,4.47
25157,2.07,Premium,J,SI1,61.7,60.0,13731,8.23,8.15,5.05
25158,2.08,Very Good,J,VS2,60.6,61.0,13732,8.24,8.34,5.02
25159,1.54,Premium,G,VS1,61.9,59.0,13733,7.37,7.34,4.55
25160,2.04,Premium,J,VS2,63.0,58.0,13734,8.02,7.99,5.04
25161,1.54,Very Good,F,VS2,60.8,58.0,13735,7.43,7.56,4.56
25162,1.5,Premium,G,VS1,62.7,58.0,13736,7.32,7.2,4.55
25163,1.7,Premium,F,VS2,62.5,61.0,13737,7.54,7.45,4.69
25164,1.7,Premium,G,SI1,62.5,61.0,13737,7.54,7.47,4.69
25165,2.01,Premium,J,VS2,60.4,59.0,13744,8.15,8.1,4.91
25166,2.01,Fair,J,VS2,64.9,60.0,13744,7.82,7.78,5.06
25167,2.15,Premium,J,SI1,62.4,60.0,13746,8.24,8.18,5.12
25168,1.51,Ideal,G,VS2,60.9,57.0,13752,7.39,7.46,4.52
25169,2.1,Premium,I,VS2,59.2,60.0,13753,8.38,8.35,4.95
25170,2.01,Premium,I,SI1,58.9,59.0,13755,8.26,8.22,4.85
25171,1.7,Ideal,H,VS2,62.2,57.0,13756,7.67,7.63,4.76
25172,1.51,Very Good,E,VS2,63.3,61.0,13757,7.24,7.17,4.56
25173,1.51,Premium,E,VS2,62.2,58.0,13757,7.33,7.27,4.54
25174,1.51,Very Good,E,VS2,63.2,56.0,13757,7.28,7.22,4.58
25175,2.13,Premium,F,SI2,62.4,58.0,13760,8.22,8.16,5.11
25176,1.54,Ideal,G,VS2,60.6,57.0,13761,7.55,7.49,4.56
25177,1.74,Ideal,H,VS2,61.5,55.0,13761,7.79,7.73,4.77
25178,2.0,Fair,I,SI1,65.9,60.0,13764,7.8,7.73,5.12
25179,2.0,Fair,H,SI1,61.2,50.0,13764,8.17,8.08,4.97
25180,1.7,Premium,F,SI1,62.3,58.0,13766,7.63,7.59,4.74
25181,2.05,Premium,G,SI1,62.2,56.0,13767,8.19,8.08,5.06
25182,1.52,Premium,G,VS2,62.8,60.0,13768,7.26,7.22,4.55
25183,1.52,Ideal,G,VS2,62.1,56.0,13768,7.39,7.34,4.57
25184,2.18,Ideal,I,VS2,62.0,57.0,13769,8.35,8.24,5.14
25185,1.51,Ideal,F,VS2,62.2,53.0,13771,7.35,7.31,4.56
25186,1.51,Premium,F,VS2,62.0,62.0,13771,7.35,7.23,4.52
25187,1.52,Ideal,G,VS1,59.7,57.0,13777,7.48,7.5,4.47
25188,2.01,Ideal,I,SI2,62.5,55.0,13777,8.12,8.08,5.06
25189,1.84,Premium,H,SI1,59.7,58.0,13779,7.98,8.01,4.77
25190,2.17,Very Good,J,SI2,60.8,59.0,13782,8.37,8.41,5.1
25191,2.22,Very Good,J,SI1,58.7,60.0,13782,8.51,8.57,5.01
25192,2.61,Good,I,SI2,64.2,63.0,13784,8.66,8.57,5.53
25193,2.07,Premium,E,SI2,61.4,58.0,13786,8.24,8.19,5.04
25194,2.07,Premium,E,SI2,58.9,61.0,13786,8.45,8.35,4.95
25195,2.07,Premium,H,SI1,62.0,58.0,13786,8.17,8.09,5.04
25196,1.56,Ideal,G,VS2,62.3,53.0,13787,7.41,7.49,4.64
25197,2.04,Premium,H,SI2,62.8,57.0,13790,8.13,8.08,5.09
25198,2.04,Very Good,H,SI2,63.2,58.0,13790,8.1,8.0,5.09
25199,2.1,Very Good,H,SI2,63.3,57.0,13790,8.2,8.08,5.15
25200,1.54,Ideal,G,VS2,61.2,56.0,13794,7.43,7.47,4.56
25201,2.01,Ideal,I,SI2,62.3,57.0,13796,8.06,8.08,5.03
25202,2.26,Very Good,H,SI2,63.1,58.0,13797,8.3,8.22,5.21
25203,1.52,Very Good,D,VS2,62.4,58.0,13799,7.23,7.28,4.53
